,_id,category,product_type,product_name,avg_rating,review_text,word_count,star_rating,author_name,review_date
10,5f99258ade30145801186be5,Video Games & Consoles,Video Game Consoles,Microsoft Xbox One Day One Edition 500GB Black Console,4.5,"perience is unreal with software driven Kinect broad casting in 1080P. never miss a minute of action when switching between programs, your game remains where you left it if you need to take a call. Real time fantasy updates while watching the big games! In about another year developers will have their games selection updated to ONE technology. All this and hefty $500.00 for the colesole, not to mention additional $60.00 for extra controller, $60.00 per game and $60.00 xbox live yearly membership to enjoy the many benefits.",88,4.0,boolair,"Nov 10, 2013"
11,5f992593de30145801186be6,Video Games & Consoles,Video Game Consoles,Microsoft Xbox One Day One Edition 500GB Black Console,4.5,"ipe, aside from the two tone, was just how gross it was. I mean gross. A part of refurb means, to me at least, includes replacing thermal compound. Judging by the amount of crud inside the box and on the heatsink, it hasn't been touched by human since 2015.I don't know how you swap the external case, and not at minimum wipe the dust off. Really disappointing. I'm using it as a roku replacement so I expect it will fill the gap, but still.",84,3.0,chrome_finch,"Oct 06, 2019"
12,5f99259ade30145801186be7,Video Games & Consoles,Video Game Consoles,Microsoft Xbox One Day One Edition 500GB Black Console,4.5,"h no disrespect to the seller, was also featuring the now-infamous ""disc drive of death"". Thus, the disc drive made a grinding noise each time a disc was inserted and the unit didn't recognize any discs, either.I recalled IGN.com running a YouTube video of this problem and I was hoping that I didn't end up buying a lemon console. Sadly, I did and I was furious.Can we not have one console launch that is racked with bad units and extra wait times for replacements?My overall rating is 2/5 on this product because of the disc drive issue and the fact that I t had to talk to Customer Support twice to get my replacement processed. I would have rated this 1/5 if Microsoft didn't make an attempt at righting the wrong by including a free game to soften the blow of a bad unit.",144,2.0,joem_78,"Nov 29, 2013"
13,5f9925a1de30145801186be8,Video Games & Consoles,Video Game Consoles,Microsoft Xbox One Day One Edition 500GB Black Console,4.5,"a rare disc drive failure, that's only .04% of the total units sold. Otherwise that's four out of one thousand units.  That's an impressive low failure rate and it's unfortunate only the people who are upset tend to leave reviews. Besides XBOXONE has a great full one year warranty.  Others leave bad reviews because there are only a few games out for it right now. Well I have Battlefield 4 and just that one game is vast enough for me. It is so realistic and fun, it even takes voice commands like ""RELOAD"" then reloads your weapon. No wonder it was game of the year at e3. Can only tell you this is a powerful slick looking system, with a highly upgraded comfortable controller and everything else is simply mind boggling amazing. Five Stars to the wave of the future!",140,5.0,kiiskila8675309,"Dec 05, 2013"
14,5f9925a8de30145801186be9,Video Games & Consoles,Video Game Consoles,Microsoft Xbox One Day One Edition 500GB Black Console,4.5, up to explore it seems very clear and quick setup process. Little different with the screens than the 360 which will take some getting used to but knowing kids they will have it down pat in minutes. Am thinking though I need to buy an external hard drive been hearing the 500gb is not going to be enough.,58,5.0,shannonnl2005,"Nov 15, 2018"
15,5f9925afde30145801186bea,Video Games & Consoles,Video Game Consoles,Microsoft Xbox One Day One Edition 500GB Black Console,4.5,"tem.  The HDMI pass through and voice commands makes watching TV a better experience.  I will turn on and off the console using the voice command, but I still find myself using my tv remote instead of telling it what channel to turn to.The Kinect often doesn't correctly recognize the channel I want.  I will say, ""Watch ESPN"" and then it turns to PBS or some other channel I don't want.  You have to annunciate every syllable very clearly for most channels.  For that reason it's usually easier to just use your cable remote.For any next gen console, the collection of games is limited.",104,3.0,brock52683,"Jul 07, 2014"
16,5f9925b5de30145801186beb,Video Games & Consoles,Video Game Consoles,Microsoft Xbox One Day One Edition 500GB Black Console,4.5, was way overpriced.  The systems does not have a video player nor does it play 3d blurays.   However if you want to stream video hope you have a computer with windows or a compatable phone that can connect to the windows 8 operating system on the xbox one.   Microsoft has taken several steps back for a universal entertainment system it so wanted to develop.,64,4.0,bradmmiller80,"Feb 08, 2014"
17,5f9925bbde30145801186bec,Video Games & Consoles,Video Game Consoles,Microsoft Xbox One Day One Edition 500GB Black Console,4.5,Fast and easy great product recommended with other products if they're selling.,12,5.0,hurus.he3ugahd,"Apr 23, 2017"
18,5f9925c2de30145801186bed,Video Games & Consoles,Video Game Consoles,Microsoft Xbox One Day One Edition 500GB Black Console,4.5,troller because i have my own i bought but ether way its a great collectable so thank you! Very happy! Thanks man! :),22,5.0,benjwa-13,"Apr 20, 2020"
19,5f9925c8de30145801186bee,Video Games & Consoles,Video Game Consoles,Microsoft Xbox One Day One Edition 500GB Black Console,4.5,"They did not send it with Kinect device nor were they willing to make it right. I got ripped off. Use a different company for your products, they are too big and don’t Care about their customers",37,1.0,rodneyglen,"Jun 24, 2019"
20,5f9925d0de30145801186bef,Video Games & Consoles,Video Game Consoles,Microsoft Xbox One Day One Edition 500GB Black Console,4.5,From purchasing this X Box 1 to receiving it promptly then my daughter using it - all PERFECT! I am a very happy mom. :) I highly recommend this supplier.,29,4.0,pamelagalen,"Jan 06, 2019"
21,5f9925d6de30145801186bf0,Video Games & Consoles,Video Game Consoles,Microsoft Xbox One Day One Edition 500GB Black Console,4.5,"(relative to the millions built) bad ones.In all fairness, Microsoft shipped me a new one a couple days later, and I didn't have to send mine back first (I shipped the defective one in the box they sent theirs in).  So I can't complain too much.Besides the disc drive issue, the console is a superb machine.  The Kinect finally becomes decent for everyday use (if you watch Netflix, Amazon Prime, Hulu, whatever -- saying ""Xbox Pause"" is a lot easier than waiting for the controller to turn back on, then pausing), actually works in an apartment, and the console is quiet as a mouse.  After playing Battlefield 4 for a good 7 hours, still didn't hear anything.The One can also integrate with your cable setup - I have FIOS, so this worked alright, though it takes a little bit to setup.  Apparently the console can also control volume on the TV depending on the model/manufacturer, but it didn't work with mine (LG 42PT350).  Verizon is supposed to be coming out with an app that works better, but for now, the whole setup works alright.  Did I buy it for that?  No, but it could be interesting, if it becomes a little of a hassle to do.I would only tell people to wait if the admittedly pathetic lineup of launch games doesn't interest you (I was really looking forward to Watch Dogs being a launch game - darn).  Killer Instinct was loads of fun, though only getting one character is a shame.So, all-in-all, a great console.  Just needs a more diverse lineup to show its stuff.",265,4.0,qgerlach2004,"Dec 02, 2013"
22,5f9925ddde30145801186bf1,Video Games & Consoles,Video Game Consoles,Microsoft Xbox One Day One Edition 500GB Black Console,4.5,"sed this review off of previous experience with older models of the x box and the features that are offered.  My source from which I was able to test one, bought one of these first hand so I was able to gain access to play, as the overbearing price for this console is staggering I was unable to afford one for myself.Everything has changed from the older generation X box so it was a bit getting used to, from the new user interface to  the controller and everything in between, it has been completely reworked to support the new age of gaming. I think the only thing that has not changed is the same old black box look that so many already have sitting on their shelves but other than that, it has a new very sharp design. The disc tray seems sturdier than previous models and works flawlessly. The hardware throughout the X box one has been updated to withstand the new memory requirements to play modern games and I must say it runs seamlessly compared to the older model 360s that are quickly become outdated. The new updated system is very quiet it can barely be heard even when the room is quiet. The new controllers are actually one of the best additions to the new X box system. They are of much better quality and the sensitivity of the controls has greatly improved over the last models adding to the overall gaming experience as control over the game has become increasingly more important with the competitive online gaming. The thumb sticks are super grippy and the shape fits hands a bit better allowing for longer and more comfortable game play. I would say the quality of the headset that comes with the new X box system is rather poor and could use some work. There is no head adjustment on the headset it is just one solid piece of flimsy plastic, something that was obviously meant to be upgraded if you are a serious gamer.The new Kinect system is quite wonderful for several reasons, one being that you no longer have to enter the long QR codes to get downloaded content. Now all you have to do is hold the code up for the kinetic to see and it is instantly entered, no more entering ridiculously long codes for content. The voice commands are fun to use and play with, what is better than giving voice commands to your gaming system. The Kinect works quite well in loud rooms as well as the commands for the X box it has not once had a hard time picking up the voice commands it needs. The power unit for the new system has been left outside of the box much like the older generation 360s which is a plus considering the heat they put off, this will greatly improve the overall life of the X box. Microsoft has included a nice 4k HDMI cord given this is the most modern way to get the quality we want out of our picture, something no previously included in the purchase of an X box system. The actually box is quite study and feels like the time and effort was put into making it that way , as we all know these things all hit the floor at some point in their lives.My overall generally impression of the new X Box one is good, I believe Microsoft has made another great product to compete with other gaming systems like the ps4. I enjoyed the gaming experience and was fully involved while I was playing and this I think is the best new feature added to current models",614,4.0,nmcc6331,"Dec 13, 2013"
23,5f9925e4de30145801186bf2,Video Games & Consoles,Video Game Consoles,Microsoft Xbox One Day One Edition 500GB Black Console,4.5,"ps you the new console as soon as you call, before you even send them your defective one, as well as including a $60 dollar game of your choice.As someone who had a broken 360 last gen, I went with MS again this go round because they took care of me last time and from what I have seen they are doing so again. Great games are coming in the future and I am nothing but pleased with my purchase so far. It will be quite a while before the first price drop so if you don't want to wait a year for it, bite the bullet and get one now. If you can wait the year to save about 100 dollars, more power too you. Either way, I'm happy with my system so far, and if you liked the 360, you probably will too.See you guys online!",148,4.0,minitorr,"Dec 02, 2013"
24,5f9925eade30145801186bf3,Video Games & Consoles,Video Game Consoles,Microsoft Xbox One Day One Edition 500GB Black Console,4.5,you can easily download a PDF online product arrived with a faulty controller the up action on the left joystick was non functional this is the most used of all since it moves your character forward so no big deal I contacted the seller and a new one was shipped in 3 days flat and the machine as for a lil light scratches on the glossy part on top is perfect it is silent when running and didn't overheat even after left running for three days straight also it remained silent the gears on the door work perfect and unit is in very good condition did have some mild dust build up in the units many cooling vents this is another good feature it's loaded with cooling vents it's evident  a lot of emphasis was put into this as I was saying cooling vents had a mild build up of dust which I quickly eliminated with a long brissell soft paint brush only use a soft paint brush for this and do it periodically as heat is the enemy of all electronics I use to keep the top cover off my XBOX 360 which still works perfectly but back to this unit it is a very good unit in next to new condition worth the money,216,5.0,mikwoodbridg0,"Jan 17, 2017"
25,5f9925f1de30145801186bf4,Video Games & Consoles,Video Game Consoles,Microsoft Xbox One Day One Edition 500GB Black Console,4.5,"lk about the good and bad things that I have noticed so far:Kinect:My first impression is that it is much larger than the original Kinect. The picture quality seems on par with my Samsung Smart TV camera, although it's nice that I can be much closer to the TV and still be seen. At first it wouldn't work with any games (for gestures). I had to go into the configuration settings several times before it finally pointed out that it couldn't identify my floor (I have very dark carpet). It allowed me to adjust where my floor was (by raising and lowering a virtual floor image) and then it worked. Movement is working ok at this point. Voice control is very hit and miss. I usually have to speak commands at least twice to get it to respond to my voice.Controller:The new controller is also a little bit disappointing. It connects and responds just fine. It feels a little smaller in my hands than the 360 controller did. It definitely feels cheaper as well. The plastic that makes up the body of the controller is noticeably thinner and feels much less substantial. The D-Pad is definitely more responsive, but has a loud annoying click when you press the buttons. Other than that, it works as expected.Performance:I'd have to say at this point that I'm really not getting a ""next-gen"" vibe from this console. Yes, the interface is different, but they could have done this with an update to the existing 360.Bottom Line:The Bottom Line is that this console was clearly rushed out before it was ready. There is very little content, and essential content is not there. There are no little inexpensive games to fill the gaps. There are no demos to get a better idea of what this console can really do. The Kinect has yet to prove that its vastly superior to the original Kinect, and the controller feels a bit like a step back compared to the 360 controller.A solid system; I definitely do not regret my purchase. 4.5 stars.",343,5.0,hoadncom,"Jan 24, 2014"
26,5f9925f8de30145801186bf5,Video Games & Consoles,Video Game Consoles,Microsoft Xbox One Day One Edition 500GB Black Console,4.5,", watch TV (Football usually) even while playing a game, and using Xbox fitness to get in shape while having fun. That's generally speaking; now let’s get into more detail.[Downloading] So the first thing right off the bat that you will notice is having to download many things including the update, apps, and video games to the hard drive. Luckily my internet speed is above average and I was able to download the update within 8 minutes, but the game downloads take closer to 25 minutes due to size. Fortunately the Xbox allows you to start playing once the game is half way done downloading, but not all features are ready by that point. Considering that you will not be downloading multitudes of games at once except for the very first time, it is not too much of a hassle. You can explore other features of the Xbox while you wait. 4.5/5[Graphics] Whoa whoa.. whoa.. whoa.... whoa.... Louis this ain't my Batman cup.Alright but seriously, the graphics have blown my mind into a million little pixels of mixtures of RGB colors that create a satisfying sensation in my brain that increase my levels of serotonin. In translation, THESE GRAPHICS ARE FREAKING AWESOME! I currently own Madden, FIFA, and Battlefield. Battlefield showed an amazing difference in graphics that left my jaw dropping to the floor. The details in every inch, the vivid and accurate colors, the mass destruction, all brought the battlefield to life. Given that Battlefield is along with the very first Xbox one games, the road ahead is very long and the capabilities the Xbox has is sometimes hard to believe what is possible in the future. There is not much difference between the graphics of PS4 and Xbox one so that should not make you choose one or the other. But compared to the last generation, this is a huge improvement that is worth the money just for the graphics. 4.9/5[Features] Well this is where the Xbox goes passed the PS4. Some things like Netflix and Amazon video are still there, it is the things like the ability to Skype, watch cable TV, do Xbox Fitness, and watch NFL games, and using snap, that really had me go towards the Xbox. There is almost no lag when watching TV through the Xbox which is something that was very well done. But the main feature that I find the most helpful is Xbox Fitness. There are not as many workouts as I had hoped but I think as time goes on they will continue to integrate more videos to work with the Fitness app. I was very surprised with how well the kinect was able to register my body movements. It was very fun how they would set a multiplier for doing to the move correctly and setting challenges in order to get achievements. This really makes exercising fun, which is something I REALLY need. The snap feature was also one of my favorites. I am able to play video games while another family member can be watching some TV, kind of like a PIP. A lot can be done with the Xbox, and I'm expecting many more apps to come out.  4.7/5[Controller] Xbox 360 had the best controller by far. There was nothing better that I could ask for. Guess what, it got better. Xbox has been making a big deal out of the D-pad. It is true that it functions much better, but it wasn't worth making such a big deal about. The Bumpers on the controller are a little bit annoying",594,5.0,payaamt,"Dec 31, 2013"
27,5f9925ffde30145801186bf6,Video Games & Consoles,Video Game Consoles,Microsoft Xbox One Day One Edition 500GB Black Console,4.5,"ly easy to maneuver through all of its many assets. This is my first time every owning any kind of console-related camera but I must say the kinect really blew me away. Not only does voice command make things even more effortless but it also has gesture commands. As if that wasnt enough, if you add the microsoft smartglass app on your mobile devices it is almost the same as having another remote. It integrates as a remote seamlessly. There is just so much this system has to offer and I feel like I have only scratched the surface. The ONLY setback I found so far is that if you choose to hook up your cable box to the One in order to use the snap feature, you then in turn cannot watch cable without the One being on. That isnt as big a problem as you think since the power brick has a fan in it and the console has both top and side vents(Microsoft finally learned their lesson with overheating). Aside from that I have absolutely no complaints with the system at all! Its a must have!!!",189,5.0,705058365@deleted,"Jul 08, 2014"
28,5f992605de30145801186bf7,Video Games & Consoles,Video Game Consoles,Microsoft Xbox One Day One Edition 500GB Black Console,4.5," the Kinect 2.0. Other than that, it feels like I'm simply upgrading from a Slim elite 360 to a newer version of one.Don't get me wrong, it's great and all. It gets the job done. But I feel like with this console, Microsoft was more focused on home theater usage rather than a gaming console. It's kind of shame. Not to mention the lack of innovative games... Though I have high hopes for the games to come.Don't let me down now, Microsoft.",82,4.0,mrjunktrunk,"Mar 29, 2015"
29,5f99260cde30145801186bf8,Video Games & Consoles,Video Game Consoles,Microsoft Xbox One Day One Edition 500GB Black Console,4.5,g but interested to get one as sample because could not afford right now due that iam studying and in my free time i love to have as activity as xbox one gaming but cant play at friends pc because he is not all the timebut sir if you can send me this item as free sample so i would really like to have one as my dream please it would be my dream come true to have one free sample of this bundle which is my dreami would be very great ful and happy because iam student cannot afford one xbox one,103,5.0,saboochaudr-0,"Jul 25, 2018"
30,5f992613de30145801186bf9,Video Games & Consoles,Video Game Consoles,Microsoft Xbox One Day One Edition 500GB Black Console,4.5,"perience is unreal with software driven Kinect broad casting in 1080P. never miss a minute of action when switching between programs, your game remains where you left it if you need to take a call. Real time fantasy updates while watching the big games! In about another year developers will have their games selection updated to ONE technology. All this and hefty $500.00 for the colesole, not to mention additional $60.00 for extra controller, $60.00 per game and $60.00 xbox live yearly membership to enjoy the many benefits.",88,4.0,boolair,"Nov 10, 2013"
31,5f99261bde30145801186bfa,Video Games & Consoles,Video Game Consoles,Microsoft Xbox One Day One Edition 500GB Black Console,4.5,Ordered the product and it was on my door step 48 hrs later...very quick especially at this time of year. Recommend to all buying!!!!,24,5.0,cbheckman1977,"Dec 15, 2018"
32,5f992622de30145801186bfb,Video Games & Consoles,Video Game Consoles,Microsoft Xbox One Day One Edition 500GB Black Console,4.5,Still exploring this upgraded game console from my previous 360. So far so good,14,5.0,meelooo,"Apr 27, 2017"
33,5f992629de30145801186bfc,Video Games & Consoles,Video Game Consoles,Microsoft Xbox One Day One Edition 500GB Black Console,4.5,Everything looks brand new and it runs great! I have many nights of gaming ahead of me ;),17,5.0,stsmu.mu.5u8t4h,"Mar 27, 2018"
34,5f99262fde30145801186bfd,Video Games & Consoles,Video Game Consoles,Microsoft Xbox One Day One Edition 500GB Black Console,4.5,"ertainment center. The home screen is your one stop shop. You can pin your own apps to your own home screen and launch what you want when you want. The snap feature is seamless. Again, I cannot recommend this system enough.What you NEED (IMO):Re- chargeable battery system- Either the one from energizer or the microsoft plug and charge add- on.XBox Live Gold- Most things are behind the pay wall however, the live service is worth every penny.Kinect Tv Mount- Very in expensive add- on that gets your connect the best view of your room. Most come with a camera privacy cover.I TOTALLY FORGOT ABOUT THE KINECT 2.0. This thing is flawless. BE PATIENT. Make sure your tune your kinect when there is normal noise going on. If you tune your kinect in your noisey house when its quiet..... its doesnt know what to think when its loud. My Kinect works PERFECTLY.",151,5.0,atblevin,"Feb 22, 2014"
35,5f992636de30145801186bfe,Video Games & Consoles,Video Game Consoles,Microsoft Xbox One Day One Edition 500GB Black Console,4.5,"American gamer. Microsoft knows servers and online gaming is great, much better than when I visit friends houses playing the same game online vie their Jap PS4, while they are still waiting, i'm at home playing. I highly recommend. Microsoft really did great work with the Xbox One.",48,5.0,gerar_jo,"Jun 03, 2017"
36,5f99263dde30145801186bff,Video Games & Consoles,Video Game Consoles,Microsoft Xbox One Day One Edition 500GB Black Console,4.5,Great budget product. Just remember to have the proper adapter plug for your country. I learned the hard way.,19,5.0,sofrshsocln4,"Apr 08, 2020"
